discreteSemanticEntropy,isAnswerCorrect,predictedAnswer,semanticClustering,trueCluster,usedPrompt
0.14118174150460758,False,Primary Sclerosing Cholangitis (PSC).,"[['Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC).', 'Primary sclerosing cholangitis (PSC)', 'Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).', 'Primary Sclerosing Cholangitis (PSC).'], ['Primary Sclerosing Cholangitis (PSC) with associated secondary biliary cirrhosis.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A 24 year-old patient presents with right upper quadrant pain, fever and jaundice. MRI of the liver shows T1-hypointense, T2-hyperintense, segmental dilatation of the intrahepatic bile ducts, leading to a multicystic appearance. There are multiple concrements in the intrahepatic bile ducts. The patient has no history of bowel disease. What is the most likely diagnosis? "
0.21732201127364886,False,Subdural hematoma.,"[['Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.', 'Subdural hematoma.'], ['A large biconvex extradural hematoma (epidural hematoma) in the left frontotemporal region.', 'Epidural hematoma.']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I�m looking at a non-contrast CT of the head of a patient after trauma. I see a large biconvex structure in the left frontotemporal region. What is the most likely diagnosis? "
0.21732201127364886,False,Sarcoidosis.,"[['Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.', 'Sarcoidosis.'], ['Tuberculosis.', 'Tuberculosis.']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
CT shows bilateral pulmonaly nodules in a perilymphatic distribution with upper-lobe predominance and enlarged lymph nodes with fine calcification seen at the periphery of the lymph node. What is the most likely diagnosis? "
0.21732201127364886,False,BI-RADS 4.,"[['BI-RADS 4 (Suspicious).', 'BI-RADS 4.', 'BI-RADS 4: Suspicious abnormality; likely but not definitely malignant.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.', 'BI-RADS 4.'], ['BI-RADS 5.', 'BI-RADS 5: Malignancy suspected (most likely).']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.

A mammogram shows an irregular, spiculated, high-density mass with associated microcalcifications and new fine linear and branching calcifications in segmental distribution. According to the BI-RADS classification, what is the most appropriate category for this finding?"
0.2652949955741215,True,Endoleak.,"[['Endoleak.', 'Endoleak.', 'Endoleak due to a left lumbar artery branch.', 'Endoleak due to persistent patency of the left lumbar artery.', 'Endoleak.', 'Type II endoleak.', 'Endoleak.'], ['Endoleak Type II.', 'Type II endoleak from a left-sided lumbar artery.', 'Endoleak type II.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a contrast-enhanced CT of the abdomen on the arterial phase in a patient with an infrarenal abdominal aortic aneurysm that has been treated by EVAR. I see contrast agent in the aneurysmal sac, originating from a left-sided lumbar artery. What is the most likely diagnosis? "
0.348225372857224,False,Category III.,"[['Bosniak III.', 'Bosniak Category III.', 'Category III.', 'Category III', 'Category III.', 'Category III.', 'Category III.'], ['Category IV.', 'Category IV.'], ['Category III or IV, likely Category IV given the presence of soft tissue components.']]",1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
On a contrast-enhanced CT scan of the abdomen, I observe a thickened irregular cystic mass with enhancing soft tissue components adjacent to but independent of the wall. According to the Bosniak classification, what category does this lesion most likely fall into?"
0.40843137199002016,False,Juvenile osteochondrosis of the spine (also known as Scheuermann's disease).,"[[""Most likely diagnosis: Scheuermann's disease or Scheuermann's kyphosis."", ""Scheuermann's disease."", ""Juvenile osteochondrosis of the spine, also known as Scheuermann's disease."", ""Scheuermann's disease (or Scheuermann's kyphosis)."", ""Juvenile kyphosis or Scheuermann's disease."", ""Juvenile Osteochondrosis of the Vertebrae (also known as Scheuermann's disease) or another type of vertebral endplate sclerosis not specified, however Juvenile Osteochondrosis of the Vertebrae is a more common diagnosis in a 14 year old patient."", ""Scheuermann's disease.""], ['Juvenile osteochondrosis (Osgood-Schlatter disease) is unlikely, since it affects the tibial tuberosity. \n\nThe most likely diagnosis is Spondylosis in the adolescent form.'], [""Juvenile Osteochondrosis of the Nose (also known as Scheuermann's disease)""], ['Juvenile Osteochondritis Dissecans (JOCD).']]",-1,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I see densily sclerotic endplates in a sagittal X-ray of the spine of a 14 year old patient. What is the most likely diagnosis?"
0.4126972515042213,False,"A hepatic abscess on CT typically shows:

* A well-defined, rounded or oval mass
* Low attenuation (often < 20 HU) with peripheral enhancement after contrast administration.","[['A hepatic abscess on CT typically presents with:\n\n* Low-density center\n* Peripherally enhancing rim or wall\n* Internal debris or septations may be visible\n* Peripheral enhancement may be irregular and heterogeneous.', 'Well-circumscribed, low-density lesion with or without internal septations, often surrounded by edema. Wall enhancement can be present.', 'Well-circumscribed, low-density lesion with peripheral enhancement, possibly containing internal debris or fluid-filled cavity.', 'A hepatic abscess on CT typically appears as a:\n\n* Well-defined, rounded or oval-shaped lesion\n* Hypodense (low-density) center with peripheral rim enhancement\n* Thickened, irregular wall\n* Internal septations may be visible.', 'Low-density collection with peripheral enhancement, possibly septations or air within.', 'A hepatic abscess on CT typically shows:\n\n* A low-density (hypodense) center\n* A peripheral, enhancing rim or wall\n* Possible surrounding edema and inflammation\n* May appear as a cystic mass with septations or fluid-debris levels'], ['Well-circumscribed, low-density (CT attenuation < 20 Hounsfield Units) lesion with peripheral enhancement and central necrosis, sometimes with surrounding inflammation or abscess capsule.', 'On CT, a hepatic abscess typically appears as:\n\n* A well-defined, rounded or oval cavity within the liver\n* Low-density center with high-density wall (abscess lumen and perilesional edema)\n* Heterogeneous enhancement after contrast administration due to gas or debris.'], ['A hepatic abscess on CT typically appears as:\n\n* A well-defined, rounded or oval lesion\n* Hypodense (lower density) than surrounding liver parenchyma\n* May have peripheral enhancement with contrast administration.', 'A well-defined, rounded or oval lesion with:\n\n* Low to isoattenuation compared to liver\n* Enhancement after contrast administration (rim enhancement)\n* Thinning or disruption of the surrounding liver parenchyma.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
What are the imaging characteristics of a hepatic abscess on CT?"
0.47290325063701755,True,"Based on the imaging characteristics you provided:

* Hypointense in T2
* Hyperintense in DWI
* Hypointense in ADC
* Strong and early signal enhancement after contrast

This is suggestive of a prostate cancer, specifically a peripheral zone tumor.","[['Prostate cancer (adenocarcinoma)', 'Based on your description, this could be a prostatic adenocarcinoma (cancer).', 'This suggests a prostate cancer.', ""Based on the description, it's likely a prostate cancer nodule."", 'Based on the given characteristics:\n\n* Hypointense in T2\n* Hyperintense in DWI\n* Hypointense in ADC\n* Strong and early enhancement with contrast\n\nThis is most consistent with a high-grade prostate cancer, likely Gleason score 8-10.', 'The description is suggestive of a prostate cancer.'], ['The description suggests an prostate adenocarcinoma (Gleason score 7 or higher).', 'Based on the description, the lesion is most likely a prostatic adenocarcinoma (Gleason score 7 or higher).'], [""Based on your description, it's likely a prostate cancer, possibly a high-grade tumor given the strong enhancement and hyperintensity on DWI with restricted diffusion. However, further evaluation and clinical correlation are needed for definitive diagnosis.""], ['Prostate cancer, likely Gleason 6-7, given the imaging characteristics.']]",0,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
I am looking at a prostate MRI and see a lesion in the right posterolateral peripheral zone. The lesion is hypointense in T2, hyperintense in DWI, hypointense in ADC and has a strong and early signal enhancement after contrast administration. What kind of lesion could this be?"
0.55583362792012,False,Stage IV.,"[['Stage IV.', 'Stage IV.', 'Stage IV.', 'Stage IV.'], ['Stage III.', 'Stage III.', 'Stage III.'], ['Stage II.', 'Stage II.'], ['Stage II (pulmonary fibrosis not prominent) or Stage III is most likely.']]",2,"Please answer as short and precise as possible. Do not give information that is not explicitly asked for in the question.
A CT scan of the chest in a patient with chronic cough reveals multiple nodules with a perilymphatic distribution and a ""galaxy sign"" in the upper lobes as well as enlarged bihilar lymph nodes. According to the Scadding classification, what stage of sarcoidosis is most likely?"
